Date,Close,High,P_H,Low,P_L,Signal,asset1_returns,strategy_returns
2022-10-03 12:33:52,3664.25,3664.25,3664.318139385444,3664.25,3664.1481899910455,0,0.0,0.0
2022-10-03 12:33:54,3664.0,3664.25,3664.256228238158,3664.0,3664.09722933085,-1,-6.822678583606745e-05,-0.0
2022-10-03 12:33:56,3664.25,3664.25,3664.124586844206,3664.0,3663.954468660485,1,6.823144104806111e-05,-6.823144104806111e-05
2022-10-03 12:33:58,3664.75,3664.75,3664.4870851237742,3664.25,3664.25,0,0.0001364535716721349,0.0001364535716721349
2022-10-03 12:34:00,3665.0,3665.0,3664.960739035258,3664.75,3664.75,0,6.821747731766692e-05,0.0
2022-10-03 12:34:02,3664.75,3664.75,3664.928416069871,3664.75,3664.744459464348,0,-6.821282401092699e-05,-0.0
2022-10-03 12:34:04,3665.0,3665.0,3664.896783336793,3664.75,3664.7174023096313,1,6.821747731766692e-05,0.0
2022-10-03 12:34:06,3665.0,3665.0,3665.081656631693,3665.0,3664.906624929535,0,0.0,0.0
2022-10-03 12:34:08,3665.25,3665.25,3665.169783186051,3665.0,3664.972196525004,1,6.821282401081596e-05,0.0
2022-10-03 12:34:10,3665.25,3665.25,3665.370612602767,3665.25,3665.1808881728416,0,0.0,0.0
2022-10-03 12:34:12,3665.5,3665.5,3665.5563141407583,3665.5,3665.372709102056,0,6.820817133901258e-05,0.0
2022-10-03 12:34:14,3666.0,3666.0,3665.873551891148,3665.75,3665.682505104337,1,0.00013640703860318126,0.0
2022-10-03 12:34:16,3666.5,3666.5,3666.2700775580633,3666.0,3666.0,0,0.00013638843426067027,0.00013638843426067027
2022-10-03 12:34:18,3666.0,3666.0,3666.24666621669,3666.0,3666.0,0,-0.00013636983499254463,-0.0
2022-10-03 12:34:20,3666.0,3666.0,3666.061880810131,3666.0,3665.8849621945897,0,0.0,0.0
2022-10-03 12:34:22,3665.5,3665.5,3665.641160030641,3665.5,3665.4637926292935,0,-0.0001363884342607813,-0.0
2022-10-03 12:34:24,3665.25,3665.5,3665.5,3665.25,3665.304390302392,0,-6.820351930159063e-05,-0.0
2022-10-03 12:34:26,3665.0,3665.25,3665.25,3665.0,3665.071331106891,0,-6.820817133890156e-05,-0.0
2022-10-03 12:34:28,3665.0,3665.25,3665.25,3665.0,3665.037672345669,0,0.0,0.0
2022-10-03 12:34:30,3665.0,3665.0,3665.060931081052,3665.0,3664.914583571104,0,0.0,0.0
2022-10-03 12:34:32,3665.0,3665.0,3665.080797464378,3665.0,3664.927947312222,0,0.0,0.0
2022-10-03 12:34:34,3665.0,3665.25,3665.25,3665.0,3665.0767991587354,0,0.0,0.0
2022-10-03 12:34:36,3665.25,3665.25,3665.287557194536,3665.25,3665.13310098358,0,6.821282401081596e-05,0.0
2022-10-03 12:34:38,3665.75,3665.75,3665.6254117360354,3665.5,3665.4479264526585,1,0.00013641634267780312,0.0
2022-10-03 12:34:40,3666.0,3666.0,3666.0826949363673,3666.0,3665.904573927592,0,6.819886789877216e-05,6.819886789877216e-05
2022-10-03 12:34:42,3666.0,3666.5,3666.5,3666.0,3666.230542056882,0,0.0,0.0
2022-10-03 12:34:44,3666.0,3666.0,3666.0752448755065,3666.0,3665.906520142686,0,0.0,0.0
2022-10-03 12:34:46,3666.5,3666.5,3666.328698917794,3666.25,3666.152129223021,1,0.00013638843426067027,0.0
2022-10-03 12:34:48,3666.5,3666.5,3666.601896574276,3666.5,3666.413361990009,0,0.0,0.0
2022-10-03 12:34:50,3666.5,3666.5,3666.618436290455,3666.5,3666.418833972566,0,0.0,0.0
2022-10-03 12:34:52,3666.75,3666.75,3666.8048200500034,3666.75,3666.6156650288335,0,6.818491749616129e-05,0.0
2022-10-03 12:34:54,3666.75,3666.75,3666.850676990136,3666.75,3666.662352809141,0,0.0,0.0
2022-10-03 12:34:56,3667.0,3667.0,3666.927774241258,3666.75,3666.724287148798,1,6.818026863020243e-05,0.0
2022-10-03 12:34:58,3666.75,3667.0,3667.0377282983113,3666.75,3666.859688753267,-1,-6.817562039818093e-05,-6.817562039818093e-05
2022-10-03 12:35:00,3666.75,3666.75,3666.835573793156,3666.75,3666.652546351674,0,0.0,-0.0
2022-10-03 12:35:02,3666.5,3666.75,3666.754169691236,3666.5,3666.58752169518,-1,-6.818026863031346e-05,-0.0
2022-10-03 12:35:04,3667.0,3667.0,3667.0,3667.0,3666.7943537282767,0,0.00013636983499254463,-0.00013636983499254463
2022-10-03 12:35:06,3666.75,3667.25,3667.25,3666.75,3667.0160576050794,0,-6.817562039818093e-05,-0.0
2022-10-03 12:35:08,3666.5,3666.75,3666.773197372943,3666.5,3666.602864644036,-1,-6.818026863031346e-05,-0.0
2022-10-03 12:35:10,3666.75,3666.75,3666.5060772563006,3666.25,3666.25,0,6.818491749616129e-05,-6.818491749616129e-05
2022-10-03 12:35:12,3667.0,3667.0,3667.0257331909233,3667.0,3666.8624373883545,0,6.818026863020243e-05,0.0
2022-10-03 12:35:14,3667.25,3667.25,3667.184822682676,3667.0,3666.988763044064,1,6.817562039818093e-05,0.0
2022-10-03 12:35:16,3667.25,3667.25,3667.365279547181,3667.25,3667.180060763763,0,0.0,0.0
2022-10-03 12:35:18,3667.0,3667.0,3667.136835036008,3667.0,3666.953759160308,0,-6.81709727997637e-05,-0.0
2022-10-03 12:35:20,3666.75,3667.0,3667.0,3666.75,3666.831896152416,0,-6.817562039818093e-05,-0.0
2022-10-03 12:35:22,3667.0,3667.0,3666.877265465226,3666.75,3666.6922800724246,1,6.818026863020243e-05,0.0
2022-10-03 12:35:24,3667.25,3667.25,3667.1694540833646,3667.0,3666.9749272146137,1,6.817562039818093e-05,6.817562039818093e-05
2022-10-03 12:35:26,3667.0,3667.0,3667.168887816981,3667.0,3666.979980809816,0,-6.81709727997637e-05,-6.81709727997637e-05
2022-10-03 12:35:28,3666.75,3667.0,3667.02235317596,3666.75,3666.8563526870703,-1,-6.817562039818093e-05,-0.0
2022-10-03 12:35:30,3666.75,3666.75,3666.810551462605,3666.75,3666.6452451600408,0,0.0,-0.0
2022-10-03 12:35:32,3666.5,3666.75,3666.75,3666.5,3666.590436067119,0,-6.818026863031346e-05,-0.0
2022-10-03 12:35:34,3666.25,3666.5,3666.5,3666.25,3666.3395211299,0,-6.818491749627231e-05,-0.0
2022-10-03 12:35:36,3666.5,3666.5,3666.508436149596,3666.5,3666.348171004413,0,6.818956699627954e-05,0.0
2022-10-03 12:35:38,3666.5,3666.5,3666.591200930452,3666.5,3666.417301216589,0,0.0,0.0
2022-10-03 12:35:40,3667.0,3667.0,3666.87102109273,3666.75,3666.687904827973,1,0.00013636983499254463,0.0
2022-10-03 12:35:42,3666.75,3666.75,3666.934044139068,3666.75,3666.742366224163,0,-6.817562039818093e-05,-6.817562039818093e-05
2022-10-03 12:35:44,3667.0,3667.0,3666.920157688016,3666.75,3666.728360295628,1,6.818026863020243e-05,0.0
2022-10-03 12:35:46,3666.5,3667.0,3667.0,3666.5,3666.8025626673625,0,-0.00013635124079625083,-0.00013635124079625083
2022-10-03 12:35:48,3666.25,3666.25,3666.354410402511,3666.25,3666.181928981709,0,-6.818491749627231e-05,-0.0
2022-10-03 12:35:50,3665.5,3665.75,3665.801031421452,3665.5,3665.654761021548,-1,-0.0002045687009887276,-0.0
2022-10-03 12:35:52,3665.5,3665.75,3665.75,3665.5,3665.492214708678,0,0.0,-0.0
2022-10-03 12:35:54,3665.25,3665.5,3665.5,3665.25,3665.3218436635575,0,-6.820351930159063e-05,-0.0
2022-10-03 12:35:56,3665.25,3665.25,3665.185461110701,3665.0,3665.0,0,0.0,0.0
2022-10-03 12:35:58,3664.5,3665.0,3665.0,3664.5,3664.855821124774,0,-0.0002046245140168157,-0.0
2022-10-03 12:36:00,3664.75,3664.75,3664.75,3664.75,3664.597205903481,0,6.82221312593434e-05,0.0
2022-10-03 12:36:02,3664.75,3664.75,3664.818079804096,3664.75,3664.668713317451,0,0.0,0.0
2022-10-03 12:36:04,3665.0,3665.0,3665.039933628591,3665.0,3664.8855175756057,0,6.821747731766692e-05,0.0
2022-10-03 12:36:06,3665.25,3665.25,3665.1923780066486,3665.0,3665.0,0,6.821282401081596e-05,0.0
2022-10-03 12:36:08,3665.75,3665.75,3665.770571715797,3665.75,3665.603565159759,0,0.00013641634267780312,0.0
2022-10-03 12:36:10,3666.5,3666.5,3666.3636619047406,3666.25,3666.1701158075134,1,0.0002045966036963165,0.0
2022-10-03 12:36:12,3666.75,3666.75,3666.742011167698,3666.5,3666.5,0,6.818491749616129e-05,6.818491749616129e-05
2022-10-03 12:36:14,3666.75,3666.75,3666.91188958876,3666.75,3666.6957827250494,0,0.0,0.0
2022-10-03 12:36:16,3666.75,3667.0,3667.0,3666.75,3666.804291373638,0,0.0,0.0
2022-10-03 12:36:18,3666.5,3666.5,3666.637762553776,3666.5,3666.4324258038023,0,-6.818026863031346e-05,-0.0
2022-10-03 12:36:20,3665.75,3666.25,3666.25,3665.75,3666.0522967789752,0,-0.00020455475248870592,-0.0
2022-10-03 12:36:22,3665.75,3665.75,3665.772918867417,3665.75,3665.6015830752567,0,0.0,0.0
2022-10-03 12:36:24,3666.25,3666.25,3666.078499520855,3666.0,3665.8978409529673,1,0.00013639773579754433,0.0
2022-10-03 12:36:26,3666.5,3666.5,3666.440446438685,3666.25,3666.24525384404,1,6.818956699627954e-05,6.818956699627954e-05
2022-10-03 12:36:28,3666.25,3666.25,3666.442931962775,3666.25,3666.25,0,-6.818491749627231e-05,-6.818491749627231e-05
2022-10-03 12:36:30,3666.0,3666.25,3666.265474729444,3666.0,3666.1097643624894,-1,-6.818956699627954e-05,-0.0
2022-10-03 12:36:32,3666.0,3666.0,3666.053148908824,3666.0,3665.8929339270553,0,0.0,-0.0
2022-10-03 12:36:34,3666.0,3666.0,3666.057401281674,3666.0,3665.894064444728,0,0.0,0.0
2022-10-03 12:36:36,3666.25,3666.25,3666.2771929208634,3666.25,3666.1116668090335,0,6.819421713033513e-05,0.0
2022-10-03 12:36:38,3666.0,3666.0,3666.141881056055,3666.0,3665.9682660671433,0,-6.818956699627954e-05,-0.0
2022-10-03 12:36:40,3666.25,3666.25,3666.141055099674,3666.0,3665.9698717708097,1,6.819421713033513e-05,0.0
2022-10-03 12:36:42,3666.5,3666.5,3666.413562200968,3666.25,3666.2324126697904,1,6.818956699627954e-05,6.818956699627954e-05
2022-10-03 12:36:44,3666.25,3666.25,3666.424041881006,3666.25,3666.232356432736,0,-6.818491749627231e-05,-6.818491749627231e-05
2022-10-03 12:36:46,3666.25,3666.25,3666.3450324046607,3666.25,3666.1668234101367,0,0.0,0.0
2022-10-03 12:36:48,3666.0,3666.0,3666.12289556493,3666.0,3665.9500698043953,0,-6.818956699627954e-05,-0.0
2022-10-03 12:36:50,3665.75,3665.75,3665.859232636717,3665.75,3665.6899587738617,0,-6.819421713033513e-05,-0.0
2022-10-03 12:36:52,3665.75,3665.75,3665.8052712654594,3665.75,3665.6441947788376,0,0.0,0.0
2022-10-03 12:36:54,3665.75,3665.75,3665.826781391454,3665.75,3665.657207356058,0,0.0,0.0
2022-10-03 12:36:56,3666.0,3666.0,3665.905993127686,3665.75,3665.725765411435,1,6.819886789877216e-05,0.0
2022-10-03 12:37:00,3665.75,3666.0,3666.02818292386,3665.75,3665.8674425119593,-1,-6.819421713033513e-05,-6.819421713033513e-05
2022-10-03 12:37:02,3666.0,3666.0,3666.0286995494553,3666.0,3665.863104127576,0,6.819886789877216e-05,-6.819886789877216e-05
2022-10-03 12:37:04,3666.25,3666.25,3666.289632866493,3666.25,3666.121364724211,0,6.819421713033513e-05,0.0
2022-10-03 12:37:06,3665.5,3666.25,3666.25,3665.5,3666.003357178365,0,-0.0002045687009887276,-0.0
2022-10-03 12:37:08,3665.25,3665.5,3665.5,3665.25,3665.337141976308,0,-6.820351930159063e-05,-0.0
2022-10-03 12:37:10,3665.25,3665.25,3665.303545885233,3665.25,3665.138545134061,0,0.0,0.0
2022-10-03 12:37:12,3665.25,3665.25,3665.317492979445,3665.25,3665.152062903776,0,0.0,0.0
2022-10-03 12:37:14,3665.25,3665.25,3665.323720845531,3665.25,3665.1645784358657,0,0.0,0.0
2022-10-03 12:37:16,3665.0,3665.0,3665.128976390674,3665.0,3664.964191399736,0,-6.820817133890156e-05,-0.0
2022-10-03 12:37:18,3665.0,3665.0,3665.0722348921113,3665.0,3664.9088502738346,0,0.0,0.0
2022-10-03 12:37:20,3665.0,3665.0,3665.0769792067736,3665.0,3664.909346725664,0,0.0,0.0
2022-10-03 12:37:22,3665.0,3665.0,3665.079279756127,3665.0,3664.9114164028856,0,0.0,0.0
2022-10-03 12:37:24,3664.25,3665.0,3665.0,3664.25,3664.7425383647264,0,-0.00020463847203278096,-0.0
2022-10-03 12:37:26,3664.0,3664.0,3664.097879772723,3664.0,3663.933962649687,0,-6.822678583606745e-05,-0.0
2022-10-03 12:37:28,3663.5,3663.5,3663.639453817264,3663.5,3663.4809089137702,0,-0.00013646288209612223,-0.0
2022-10-03 12:37:30,3663.5,3663.5,3663.5,3663.5,3663.361662976835,0,0.0,0.0
2022-10-03 12:37:32,3663.0,3663.0,3662.986905510256,3662.75,3662.75,0,-0.0001364815067558256,-0.0
2022-10-03 12:37:34,3663.0,3663.25,3663.25,3663.0,3663.026553152857,0,0.0,0.0
2022-10-03 12:37:36,3663.0,3663.0,3663.068959585843,3663.0,3662.921525010468,0,0.0,0.0
2022-10-03 12:37:38,3663.25,3663.25,3663.019413589239,3662.75,3662.75,0,6.825006825006419e-05,0.0
2022-10-03 12:37:40,3663.0,3663.25,3663.282483197008,3663.0,3663.13747658488,-1,-6.824541049610389e-05,-0.0
2022-10-03 12:37:42,3663.0,3663.0,3662.949475098832,3662.75,3662.75,0,0.0,-0.0
2022-10-03 12:37:44,3663.0,3663.0,3662.819712464384,3662.5,3662.5,0,0.0,0.0
2022-10-03 12:37:46,3663.0,3663.0,3663.072348028369,3663.0,3662.9187888167808,0,0.0,0.0
2022-10-03 12:37:48,3663.0,3663.0,3663.068933644232,3663.0,3662.916864282344,0,0.0,0.0
2022-10-03 12:37:50,3662.5,3662.75,3662.8062476723712,3662.5,3662.651625502082,-1,-0.00013650013650012838,-0.0
2022-10-03 12:37:52,3662.5,3663.0,3663.0,3662.5,3662.68255739274,0,0.0,-0.0
2022-10-03 12:37:54,3662.75,3662.75,3662.634547302448,3662.5,3662.4655094728855,1,6.825938566557e-05,0.0
2022-10-03 12:37:56,3662.25,3662.75,3662.75,3662.25,3662.55908386284,0,-0.0001365094532795874,-0.0001365094532795874
2022-10-03 12:37:58,3662.75,3662.75,3662.5768260536647,3662.5,3662.418095154913,1,0.00013652809065467508,0.0
2022-10-03 12:38:00,3663.0,3663.0,3663.0533328841248,3663.0,3662.890211220608,0,6.82547266397382e-05,6.82547266397382e-05
2022-10-03 12:38:02,3663.0,3663.0,3663.116197604674,3663.0,3662.941949098348,0,0.0,0.0
2022-10-03 12:38:04,3662.5,3662.75,3662.8387283974257,3662.5,3662.673397889994,-1,-0.00013650013650012838,-0.0
2022-10-03 12:38:06,3662.25,3662.5,3662.5,3662.25,3662.3349134436944,0,-6.825938566557e-05,6.825938566557e-05
2022-10-03 12:38:08,3662.5,3662.5,3662.364336798308,3662.25,3662.19719602763,1,6.826404532733754e-05,0.0
2022-10-03 12:38:10,3662.0,3662.5,3662.5,3662.0,3662.2999585873936,0,-0.00013651877133102897,-0.00013651877133102897
2022-10-03 12:38:12,3662.5,3662.5,3662.1956259476497,3662.0,3662.0,0,0.0001365374112507478,0.0
2022-10-03 12:38:14,3662.75,3662.75,3662.796021708944,3662.75,3662.638772058748,0,6.825938566557e-05,0.0
2022-10-03 12:38:16,3663.0,3663.0,3663.063940033156,3663.0,3662.897121780471,0,6.82547266397382e-05,0.0
2022-10-03 12:38:18,3663.5,3663.5,3663.3990476511153,3663.25,3663.2126992133904,1,0.00013650013650012838,0.0
2022-10-03 12:38:20,3663.75,3663.75,3663.838572936651,3663.75,3663.652659433412,0,6.824075337785729e-05,6.824075337785729e-05
2022-10-03 12:38:22,3663.5,3663.75,3663.819896262219,3663.5,3663.631869668493,-1,-6.823609689521337e-05,-0.0
2022-10-03 12:38:24,3663.5,3663.5,3663.591914950811,3663.5,3663.404819606069,0,0.0,-0.0
2022-10-03 12:38:26,3663.5,3663.75,3663.75,3663.5,3663.5368247694832,0,0.0,0.0
2022-10-03 12:38:28,3664.0,3664.0,3664.0,3664.0,3663.8047276029342,0,0.00013648150675593662,0.0
2022-10-03 12:38:30,3664.0,3664.0,3664.1208438809367,3664.0,3663.929909293028,0,0.0,0.0
2022-10-03 12:38:32,3663.75,3664.0,3664.0423574877386,3663.75,3663.864853118495,-1,-6.823144104806111e-05,-0.0
2022-10-03 12:38:34,3664.75,3664.75,3664.240933997071,3664.0,3664.0,0,0.00027294438758107553,-0.00027294438758107553
2022-10-03 12:38:36,3664.75,3664.75,3664.886097102736,3664.75,3664.6894260198537,0,0.0,0.0
2022-10-03 12:38:38,3665.0,3665.0,3664.946138924318,3664.75,3664.739433337772,1,6.821747731766692e-05,0.0
2022-10-03 12:38:40,3664.75,3665.0,3665.0536352020536,3664.75,3664.867533670231,-1,-6.821282401092699e-05,-6.821282401092699e-05
2022-10-03 12:38:42,3664.75,3664.75,3664.8273485313857,3664.75,3664.639733669912,0,0.0,-0.0
2022-10-03 12:38:44,3664.75,3664.75,3664.825358415125,3664.75,3664.643035660572,0,0.0,0.0
2022-10-03 12:38:46,3664.75,3664.75,3664.825363052552,3664.75,3664.645657396016,0,0.0,0.0
2022-10-03 12:38:48,3665.0,3665.0,3664.9050249883785,3664.75,3664.715315886194,1,6.821747731766692e-05,0.0
2022-10-03 12:38:50,3664.75,3664.75,3664.903170399594,3664.75,3664.7186089288416,0,-6.821282401092699e-05,-6.821282401092699e-05
2022-10-03 12:38:52,3665.25,3665.25,3665.096541651584,3665.0,3664.91755602157,1,0.00013643495463533384,0.0
2022-10-03 12:38:54,3665.0,3665.25,3665.290886185058,3665.0,3665.12161273905,-1,-6.820817133890156e-05,-6.820817133890156e-05
2022-10-03 12:38:56,3665.0,3665.0,3665.0895330612734,3665.0,3664.9118579004703,0,0.0,-0.0
2022-10-03 12:38:58,3665.25,3665.25,3665.283309056329,3665.25,3665.1145426398975,0,6.821282401081596e-05,0.0
2022-10-03 12:39:00,3665.25,3665.25,3665.353723898052,3665.25,3665.1692785133087,0,0.0,0.0
2022-10-03 12:39:02,3665.5,3665.5,3665.5489328968415,3665.5,3665.37116059368,0,6.820817133901258e-05,0.0
2022-10-03 12:39:04,3665.75,3665.75,3665.807208238722,3665.75,3665.6264130316135,0,6.820351930159063e-05,0.0
2022-10-03 12:39:06,3666.0,3666.0,3666.066692313909,3666.0,3665.878759038662,0,6.819886789877216e-05,0.0
2022-10-03 12:39:08,3666.75,3666.75,3666.336569844205,3666.0,3666.0,0,0.00020458265139122744,0.0
2022-10-03 12:39:10,3666.25,3666.25,3666.518914828814,3666.25,3666.25,0,-0.0001363605372605159,-0.0
2022-10-03 12:39:12,3666.5,3666.5,3666.541616201345,3666.5,3666.350889307573,0,6.818956699627954e-05,0.0
2022-10-03 12:39:14,3666.5,3666.5,3666.4586996484422,3666.25,3666.25,0,0.0,0.0
2022-10-03 12:39:16,3666.25,3666.5,3666.511468880233,3666.25,3666.3305234674767,-1,-6.818491749627231e-05,-0.0
2022-10-03 12:39:18,3667.0,3667.0,3666.530476166647,3666.25,3666.25,0,0.00020456870098883861,-0.00020456870098883861
2022-10-03 12:39:20,3666.75,3667.25,3667.25,3666.75,3667.013384777712,0,-6.817562039818093e-05,-0.0
2022-10-03 12:39:22,3667.25,3667.25,3667.2719604995473,3667.25,3667.079408627949,0,0.0001363605372606269,0.0
2022-10-03 12:39:24,3667.25,3667.25,3667.4001157882312,3667.25,3667.191161062214,0,0.0,0.0
2022-10-03 12:39:26,3667.25,3667.5,3667.509605182309,3667.25,3667.31722564004,-1,0.0,0.0
2022-10-03 12:39:28,3667.0,3667.0,3667.149561616687,3667.0,3666.954346529788,0,-6.81709727997637e-05,6.81709727997637e-05
2022-10-03 12:39:30,3666.75,3667.0,3667.0,3666.75,3666.822689316359,0,-6.817562039818093e-05,-0.0
2022-10-03 12:39:32,3667.0,3667.0,3666.8690482626976,3666.75,3666.684501264225,1,6.818026863020243e-05,0.0
2022-10-03 12:39:34,3667.0,3667.0,3666.952676143301,3666.75,3666.75,0,0.0,0.0
2022-10-03 12:39:36,3666.75,3667.0,3667.031658503419,3666.75,3666.856457442719,-1,-6.817562039818093e-05,-0.0
2022-10-03 12:39:38,3666.75,3666.75,3666.8324944529286,3666.75,3666.657214242567,0,0.0,-0.0
2022-10-03 12:39:40,3667.0,3667.0,3666.901763180232,3666.75,3666.715068557032,1,6.818026863020243e-05,0.0
2022-10-03 12:39:42,3667.0,3667.0,3667.098732618877,3667.0,3666.924709289393,0,0.0,0.0
2022-10-03 12:39:44,3666.5,3666.75,3666.836510292132,3666.5,3666.663559707293,-1,-0.00013635124079625083,-0.0
2022-10-03 12:39:46,3666.75,3666.75,3666.629409997727,3666.5,3666.451090802199,1,6.818491749616129e-05,-6.818491749616129e-05
2022-10-03 12:39:48,3666.5,3666.75,3666.7652221002095,3666.5,3666.60124011903,-1,-6.818026863031346e-05,-6.818026863031346e-05
2022-10-03 12:39:50,3666.75,3666.75,3666.776223370589,3666.75,3666.6065414670966,0,6.818491749616129e-05,-6.818491749616129e-05
2022-10-03 12:39:52,3666.75,3667.0,3667.0,3666.75,3666.8145951520023,0,0.0,0.0
2022-10-03 12:39:54,3666.5,3666.75,3666.773914552649,3666.5,3666.607188589234,-1,-6.818026863031346e-05,-0.0
2022-10-03 12:39:56,3666.75,3666.75,3666.643301748617,3666.5,3666.462174416629,1,6.818491749616129e-05,-6.818491749616129e-05
2022-10-03 12:39:58,3667.0,3667.0,3667.04435814795,3667.0,3666.868558029723,0,6.818026863020243e-05,6.818026863020243e-05
2022-10-03 12:40:00,3667.0,3667.0,3667.106874182612,3667.0,3666.9236437900377,0,0.0,0.0
2022-10-03 12:40:02,3667.0,3667.0,3667.089519889302,3667.0,3666.914460529645,0,0.0,0.0
2022-10-03 12:40:04,3667.0,3667.0,3667.081791164079,3667.0,3666.905245560134,0,0.0,0.0
2022-10-03 12:40:06,3667.25,3667.25,3667.154312810955,3667.0,3666.9623448062503,1,6.817562039818093e-05,0.0
2022-10-03 12:40:08,3667.0,3667.25,3667.303253440554,3667.0,3667.116970581141,-1,-6.81709727997637e-05,-6.81709727997637e-05
2022-10-03 12:40:10,3666.75,3667.0,3667.0,3666.75,3666.8343527203338,0,-6.817562039818093e-05,6.817562039818093e-05
2022-10-03 12:40:12,3666.75,3666.75,3666.8123626306974,3666.75,3666.641020500952,0,0.0,0.0
2022-10-03 12:40:14,3667.0,3667.0,3666.8888805025854,3666.75,3666.7073668421135,1,6.818026863020243e-05,0.0
2022-10-03 12:40:16,3667.5,3667.5,3667.4236369990936,3667.25,3667.214124533868,1,0.00013635124079636185,0.00013635124079636185
2022-10-03 12:40:18,3667.5,3667.5,3667.534684028837,3667.25,3667.25,0,0.0,0.0
2022-10-03 12:40:20,3667.0,3667.25,3667.3535299238474,3667.0,3667.171676652052,-1,-0.00013633265167012354,-0.0
2022-10-03 12:40:22,3666.75,3666.75,3666.851188540962,3666.75,3666.6775190415824,0,-6.817562039818093e-05,6.817562039818093e-05
2022-10-03 12:40:24,3666.5,3666.5,3666.590762622132,3666.5,3666.419031169046,0,-6.818026863031346e-05,-0.0
2022-10-03 12:40:26,3667.0,3667.0,3666.8325315888783,3666.75,3666.651243874417,1,0.00013636983499254463,0.0
2022-10-03 12:40:28,3667.0,3667.0,3667.104379789073,3667.0,3666.92823266804,0,0.0,0.0
2022-10-03 12:40:30,3667.0,3667.0,3667.104632667462,3667.0,3666.9249175343016,0,0.0,0.0
2022-10-03 12:40:32,3667.5,3667.5,3667.5,3667.5,3667.323575389588,0,0.00013635124079636185,0.0
2022-10-03 12:40:34,3667.75,3667.75,3667.69969100505,3667.5,3667.497030199325,1,6.816632583506177e-05,0.0
2022-10-03 12:40:36,3668.0,3668.0,3667.967492046528,3667.75,3667.75,0,6.816167950374208e-05,6.816167950374208e-05
2022-10-03 12:40:38,3667.75,3668.0,3668.069533495002,3667.75,3667.8759963335215,-1,-6.815703380591565e-05,-0.0
2022-10-03 12:40:40,3667.5,3667.5,3667.635907715984,3667.5,3667.441289436525,0,-6.816167950374208e-05,6.816167950374208e-05
2022-10-03 12:40:42,3667.5,3667.5,3667.5546454694113,3667.5,3667.375949408132,0,0.0,0.0
2022-10-03 12:40:44,3667.25,3667.5,3667.5,3667.25,3667.32384158316,0,-6.816632583506177e-05,-0.0
2022-10-03 12:40:46,3667.25,3667.25,3667.328777348024,3667.25,3667.14926428474,0,0.0,0.0
2022-10-03 12:40:50,3667.5,3667.5,3667.55003023273,3667.5,3667.368746775953,0,6.817097279987472e-05,0.0
2022-10-03 12:40:52,3668.0,3668.0,3668.0211141622926,3668.0,3667.840640642113,0,0.00013633265167012354,0.0
2022-10-03 12:40:54,3667.75,3667.75,3667.950439636467,3667.75,3667.75,0,-6.815703380591565e-05,-0.0
2022-10-03 12:40:56,3668.25,3668.25,3668.2512105955066,3668.25,3668.079212916844,0,0.00013632335900748416,0.0
