Date,BidAsk,Vol,Open,High,Low,Close
2022-10-27 18:33:00,16,12.0,11159.5,11166.75,11158.75,11159.25
2022-10-27 18:36:00,-48,5.0,11159.0,11166.25,11158.5,11160.25
2022-10-27 18:39:00,56,5.0,11160.25,11167.75,11160.25,11166.0
2022-10-27 18:42:00,138,25.0,11166.75,11183.5,11166.5,11175.5
2022-10-27 18:45:00,-92,7.0,11174.75,11175.25,11157.5,11171.0
2022-10-27 18:48:00,-216,6.0,11171.25,11172.5,11151.25,11152.25
2022-10-27 18:51:00,161,5.0,11152.75,11160.75,11151.5,11159.0
2022-10-27 18:54:00,-56,3.0,11158.75,11163.75,11155.0,11156.0
2022-10-27 18:57:00,-11,10.0,11155.5,11160.0,11152.5,11154.25
2022-10-27 19:00:00,-178,6.0,11154.5,11154.5,11143.0,11144.75
2022-10-27 19:03:00,77,5.0,11144.75,11151.25,11141.0,11151.25
2022-10-27 19:06:00,15,2.0,11151.25,11152.25,11147.0,11151.75
2022-10-27 19:09:00,20,3.0,11151.0,11158.0,11148.75,11154.75
2022-10-27 19:12:00,-33,6.0,11155.25,11161.5,11155.25,11156.75
2022-10-27 19:15:00,58,4.0,11158.25,11161.5,11156.5,11161.0
2022-10-27 19:18:00,-21,16.0,11160.5,11161.0,11150.25,11150.25
2022-10-27 19:21:00,19,17.0,11151.25,11154.5,11146.5,11150.0
2022-10-27 19:24:00,-98,5.0,11150.0,11151.5,11143.5,11149.75
2022-10-27 19:27:00,-2,2.0,11149.75,11152.5,11149.0,11149.25
2022-10-27 19:30:00,-84,7.0,11148.75,11150.0,11135.25,11145.0
2022-10-27 19:33:00,31,3.0,11145.25,11152.0,11145.0,11148.25
2022-10-27 19:36:00,-9,2.0,11148.25,11149.5,11142.5,11144.5
2022-10-27 19:39:00,7,2.0,11144.5,11147.25,11138.5,11144.75
2022-10-27 19:42:00,105,3.0,11144.25,11151.75,11142.75,11150.75
2022-10-27 19:45:00,-39,2.0,11151.0,11151.0,11141.5,11141.5
2022-10-27 19:48:00,4,2.0,11141.5,11143.75,11139.25,11143.0
2022-10-27 19:51:00,-32,5.0,11142.75,11144.0,11136.5,11136.5
2022-10-27 19:54:00,0,8.0,11137.25,11140.0,11136.25,11136.25
2022-10-27 19:57:00,-76,12.0,11136.5,11137.25,11127.25,11135.0
2022-10-27 20:00:00,45,13.0,11136.25,11140.0,11130.5,11138.0
2022-10-27 20:03:00,33,13.0,11138.5,11140.0,11131.75,11139.75
2022-10-27 20:06:00,5,12.0,11140.0,11145.0,11133.5,11133.75
2022-10-27 20:09:00,-109,14.0,11134.0,11134.5,11123.25,11128.5
2022-10-27 20:12:00,-20,9.0,11128.0,11136.5,11123.75,11129.75
2022-10-27 20:15:00,24,6.0,11129.75,11138.25,11128.25,11131.75
2022-10-27 20:18:00,-16,3.0,11131.0,11135.75,11128.5,11130.5
2022-10-27 20:21:00,-21,5.0,11130.25,11135.75,11126.75,11134.25
2022-10-27 20:24:00,-32,10.0,11134.5,11137.5,11130.0,11135.75
2022-10-27 20:27:00,-53,3.0,11135.0,11137.5,11130.0,11135.5
2022-10-27 20:30:00,60,5.0,11134.75,11144.25,11132.0,11141.5
2022-10-27 20:33:00,184,22.0,11142.25,11156.0,11141.75,11153.25
2022-10-27 20:36:00,-29,5.0,11153.25,11155.0,11147.5,11154.5
2022-10-27 20:39:00,-55,3.0,11154.0,11157.25,11145.75,11147.5
2022-10-27 20:42:00,-123,17.0,11146.5,11148.25,11137.0,11139.75
2022-10-27 20:45:00,-51,18.0,11139.75,11140.25,11133.25,11136.5
2022-10-27 20:48:00,14,4.0,11136.5,11142.75,11134.25,11138.5
2022-10-27 20:51:00,-25,5.0,11138.5,11142.25,11135.25,11139.5
2022-10-27 20:54:00,27,6.0,11138.75,11142.75,11136.75,11141.25
2022-10-27 20:57:00,128,5.0,11141.0,11147.0,11137.25,11144.5
2022-10-27 21:00:00,5,3.0,11145.0,11151.5,11145.0,11151.0
2022-10-27 21:03:00,30,12.0,11151.25,11157.75,11148.25,11156.5
2022-10-27 21:06:00,2,5.0,11156.0,11156.75,11151.0,11154.75
2022-10-27 21:09:00,36,7.0,11154.5,11162.25,11154.25,11161.75
2022-10-27 21:12:00,186,26.0,11161.25,11176.5,11160.25,11174.25
2022-10-27 21:15:00,34,30.0,11174.5,11182.5,11168.75,11176.0
2022-10-27 21:18:00,-205,8.0,11177.75,11178.0,11162.25,11165.25
2022-10-27 21:21:00,47,7.0,11165.25,11171.0,11163.25,11171.0
2022-10-27 21:24:00,-65,14.0,11171.0,11176.0,11165.5,11167.75
2022-10-27 21:27:00,45,21.0,11167.5,11175.5,11167.5,11174.75
2022-10-27 21:30:00,-29,25.0,11175.25,11178.75,11163.5,11168.0
2022-10-27 21:33:00,-17,4.0,11167.5,11168.25,11164.0,11166.25
2022-10-27 21:36:00,-30,3.0,11166.75,11172.0,11161.5,11169.0
2022-10-27 21:39:00,68,10.0,11169.5,11182.75,11168.25,11181.0
2022-10-27 21:42:00,-53,5.0,11181.0,11183.25,11173.5,11173.5
2022-10-27 21:45:00,-31,6.0,11173.75,11178.0,11170.0,11172.25
2022-10-27 21:48:00,-28,9.0,11173.0,11173.75,11167.75,11172.5
2022-10-27 21:51:00,29,5.0,11172.0,11179.75,11171.25,11175.0
2022-10-27 21:54:00,44,3.0,11175.25,11185.0,11173.5,11184.25
2022-10-27 21:57:00,-135,11.0,11184.0,11189.0,11174.5,11180.75
2022-10-27 22:00:00,77,3.0,11180.25,11186.0,11178.5,11181.5
2022-10-27 22:03:00,20,3.0,11181.25,11182.5,11177.25,11178.25
2022-10-27 22:06:00,-29,4.0,11177.75,11179.75,11171.0,11175.75
2022-10-27 22:09:00,8,8.0,11175.75,11180.75,11173.25,11177.0
2022-10-27 22:12:00,-35,4.0,11176.75,11176.75,11167.75,11170.25
2022-10-27 22:15:00,8,9.0,11169.25,11174.5,11167.5,11171.75
2022-10-27 22:18:00,10,3.0,11171.0,11176.75,11169.75,11174.75
2022-10-27 22:21:00,-30,5.0,11174.75,11176.5,11165.75,11166.75
2022-10-27 22:24:00,-13,8.0,11167.5,11169.5,11163.5,11164.25
2022-10-27 22:27:00,23,9.0,11164.5,11167.25,11161.25,11166.75
2022-10-27 22:30:00,-84,4.0,11166.25,11172.25,11162.0,11164.25
2022-10-27 22:33:00,19,3.0,11165.0,11169.5,11163.25,11163.5
2022-10-27 22:36:00,-57,11.0,11164.25,11165.75,11160.25,11160.5
2022-10-27 22:39:00,23,6.0,11160.75,11167.0,11157.75,11165.25
2022-10-27 22:42:00,-80,17.0,11164.5,11166.75,11157.25,11158.75
2022-10-27 22:45:00,-47,6.0,11159.0,11160.75,11152.75,11153.25
2022-10-27 22:48:00,-9,5.0,11154.75,11158.5,11148.5,11157.25
2022-10-27 22:51:00,17,5.0,11157.0,11160.5,11153.0,11158.5
2022-10-27 22:54:00,0,6.0,11157.75,11162.5,11150.75,11154.5
2022-10-27 22:57:00,106,2.0,11154.75,11167.0,11154.25,11166.0
2022-10-27 23:00:00,47,6.0,11166.0,11172.0,11163.0,11171.25
2022-10-27 23:03:00,-58,10.0,11172.5,11172.75,11157.25,11158.25
2022-10-27 23:06:00,12,1.0,11157.5,11163.75,11157.0,11161.75
2022-10-27 23:09:00,19,2.0,11162.0,11164.25,11160.75,11162.5
2022-10-27 23:12:00,-48,9.0,11162.75,11162.75,11152.0,11158.25
2022-10-27 23:15:00,-43,2.0,11157.5,11157.5,11150.5,11151.0
2022-10-27 23:18:00,5,5.0,11150.75,11155.0,11150.25,11152.25
2022-10-27 23:21:00,26,7.0,11152.25,11156.75,11152.25,11154.25
2022-10-27 23:24:00,-17,1.0,11154.5,11155.5,11151.5,11154.75
2022-10-27 23:27:00,-46,2.0,11155.25,11156.25,11151.0,11152.0
2022-10-27 23:30:00,-16,6.0,11151.75,11156.25,11146.5,11155.5
2022-10-27 23:33:00,23,4.0,11154.5,11158.5,11151.5,11152.5
2022-10-27 23:36:00,-39,5.0,11152.0,11154.5,11146.75,11153.0
2022-10-27 23:39:00,42,7.0,11154.25,11159.0,11154.25,11158.0
2022-10-27 23:42:00,14,5.0,11158.25,11164.25,11157.5,11161.25
2022-10-27 23:45:00,52,2.0,11161.75,11165.75,11157.0,11158.25
2022-10-27 23:48:00,-71,3.0,11157.5,11157.75,11148.75,11152.75
2022-10-27 23:51:00,142,10.0,11153.0,11159.5,11151.25,11158.75
2022-10-27 23:54:00,-176,3.0,11158.5,11165.25,11151.5,11153.0
2022-10-27 23:57:00,43,5.0,11153.0,11161.5,11150.0,11160.0
