Date,Vol,BidAsk,Price,BidAskCum
2022-09-19 11:23:57,18,1,3892.75,2770
2022-09-19 11:23:58,19,6,3893.0,2776
2022-09-19 11:23:59,55,1,3893.0,2777
2022-09-19 11:24:00,166,9,3893.5,2786
2022-09-19 11:24:01,103,-42,3893.25,2744
2022-09-19 11:24:02,36,1,3893.5,2745
2022-09-19 11:24:03,8,5,3893.5,2750
2022-09-19 11:24:04,90,4,3893.5,2754
2022-09-19 11:24:05,46,1,3893.5,2755
2022-09-19 11:24:06,84,5,3893.75,2760
2022-09-19 11:24:07,39,1,3894.0,2761
2022-09-19 11:24:08,43,-10,3893.5,2751
2022-09-19 11:24:09,134,-22,3893.25,2729
2022-09-19 11:24:10,46,-11,3893.0,2718
2022-09-19 11:24:11,133,-36,3892.75,2682
2022-09-19 11:24:12,42,-7,3892.25,2675
2022-09-19 11:24:13,5,-5,3892.25,2670
2022-09-19 11:24:14,50,-9,3892.25,2661
2022-09-19 11:24:15,318,52,3892.5,2713
2022-09-19 11:24:16,267,-49,3892.75,2664
2022-09-19 11:24:17,93,32,3893.0,2696
2022-09-19 11:24:18,17,12,3892.75,2708
2022-09-19 11:24:19,21,5,3892.75,2713
2022-09-19 11:24:20,55,-13,3892.5,2700
2022-09-19 11:24:21,57,-6,3892.75,2694
2022-09-19 11:24:22,51,8,3893.0,2702
2022-09-19 11:24:23,48,-9,3892.75,2693
2022-09-19 11:24:24,63,-35,3892.75,2658
2022-09-19 11:24:25,148,-52,3892.0,2606
2022-09-19 11:24:26,29,3,3892.0,2609
2022-09-19 11:24:27,29,-17,3892.0,2592
2022-09-19 11:24:28,98,-7,3891.75,2585
2022-09-19 11:24:29,122,-11,3891.25,2574
2022-09-19 11:24:30,59,-2,3891.0,2572
2022-09-19 11:24:31,60,-31,3891.0,2541
2022-09-19 11:24:32,81,-31,3890.75,2510
2022-09-19 11:24:33,60,13,3890.5,2523
2022-09-19 11:24:34,73,14,3891.0,2537
2022-09-19 11:24:35,79,-4,3891.0,2533
2022-09-19 11:24:36,26,-7,3891.0,2526
2022-09-19 11:24:37,579,-54,3891.5,2472
2022-09-19 11:24:38,53,-32,3891.0,2440
2022-09-19 11:24:39,48,2,3890.75,2442
2022-09-19 11:24:40,34,-22,3890.5,2420
2022-09-19 11:24:41,90,-1,3890.5,2419
2022-09-19 11:24:42,17,-5,3890.5,2414
2022-09-19 11:24:43,27,12,3890.75,2426
2022-09-19 11:24:44,37,-1,3891.0,2425
2022-09-19 11:24:45,1,1,3891.0,2426
2022-09-19 11:24:46,30,-15,3891.0,2411
2022-09-19 11:24:47,74,-7,3890.75,2404
2022-09-19 11:24:48,88,16,3891.0,2420
2022-09-19 11:24:49,172,-77,3891.25,2343
2022-09-19 11:24:50,455,-327,3890.75,2016
2022-09-19 11:24:51,153,-31,3890.0,1985
2022-09-19 11:24:52,2042,-398,3889.75,1587
2022-09-19 11:24:53,497,-43,3889.5,1544
2022-09-19 11:24:54,200,-7,3889.5,1537
2022-09-19 11:24:55,133,7,3889.5,1544
2022-09-19 11:24:56,96,8,3889.75,1552
2022-09-19 11:24:57,260,38,3889.75,1590
2022-09-19 11:24:58,200,-26,3889.5,1564
2022-09-19 11:24:59,197,11,3890.0,1575
2022-09-19 11:25:00,168,-19,3889.75,1556
2022-09-19 11:25:01,162,-21,3889.25,1535
2022-09-19 11:25:02,102,-42,3889.5,1493
2022-09-19 11:25:03,131,29,3889.75,1522
2022-09-19 11:25:04,148,39,3889.75,1561
2022-09-19 11:25:05,32,17,3889.75,1578
2022-09-19 11:25:06,66,-21,3889.5,1557
2022-09-19 11:25:07,88,-12,3890.0,1545
2022-09-19 11:25:08,31,-10,3890.0,1535
2022-09-19 11:25:09,2,0,3889.75,1535
2022-09-19 11:25:10,131,-12,3889.75,1523
2022-09-19 11:25:11,58,10,3890.0,1533
2022-09-19 11:25:12,255,-66,3889.5,1467
2022-09-19 11:25:13,251,-63,3889.0,1404
2022-09-19 11:25:14,157,-15,3888.75,1389
2022-09-19 11:25:15,13,2,3889.0,1391
2022-09-19 11:25:16,311,-25,3888.75,1366
2022-09-19 11:25:17,37,16,3888.5,1382
2022-09-19 11:25:18,80,-10,3888.25,1372
2022-09-19 11:25:19,312,-32,3888.25,1340
2022-09-19 11:25:20,27,-19,3888.0,1321
2022-09-19 11:25:21,72,23,3888.5,1344
2022-09-19 11:25:22,71,-12,3888.5,1332
2022-09-19 11:25:23,197,31,3888.5,1363
2022-09-19 11:25:24,70,7,3888.5,1370
2022-09-19 11:25:25,78,-16,3888.5,1354
2022-09-19 11:25:26,80,2,3888.75,1356
2022-09-19 11:25:27,5,-1,3888.75,1355
2022-09-19 11:25:28,98,6,3889.0,1361
2022-09-19 11:25:29,268,79,3890.0,1440
2022-09-19 11:25:30,402,65,3891.0,1505
2022-09-19 11:25:31,326,-106,3890.75,1399
2022-09-19 11:25:32,99,3,3890.25,1402
2022-09-19 11:25:33,79,12,3890.5,1414
2022-09-19 11:25:34,22,-1,3890.5,1413
2022-09-19 11:25:35,114,-21,3890.75,1392
2022-09-19 11:25:36,55,11,3890.75,1403
2022-09-19 11:25:37,85,-8,3890.75,1395
2022-09-19 11:25:38,121,40,3891.0,1435
2022-09-19 11:25:39,82,30,3891.25,1465
2022-09-19 11:25:40,128,4,3891.25,1469
2022-09-19 11:25:41,172,-65,3891.0,1404
2022-09-19 11:25:42,38,11,3890.75,1415
2022-09-19 11:25:43,142,-38,3890.5,1377
2022-09-19 11:25:44,46,-33,3890.25,1344
2022-09-19 11:25:45,75,13,3890.25,1357
2022-09-19 11:25:46,35,9,3890.5,1366
2022-09-19 11:25:47,50,-8,3890.5,1358
2022-09-19 11:25:48,97,-3,3890.25,1355
2022-09-19 11:25:49,54,5,3890.25,1360
2022-09-19 11:25:50,21,-11,3890.25,1349
2022-09-19 11:25:51,50,13,3890.25,1362
2022-09-19 11:25:52,50,14,3890.5,1376
2022-09-19 11:25:53,29,20,3890.5,1396
2022-09-19 11:25:54,10,-3,3890.25,1393
2022-09-19 11:25:55,192,-58,3890.0,1335
2022-09-19 11:25:56,43,-15,3889.0,1320
2022-09-19 11:25:57,14,7,3889.25,1327
2022-09-19 11:25:58,34,-7,3889.25,1320
2022-09-19 11:25:59,70,-13,3889.25,1307
2022-09-19 11:26:00,84,-27,3888.75,1280
2022-09-19 11:26:01,439,-56,3888.5,1224
2022-09-19 11:26:02,101,18,3888.75,1242
2022-09-19 11:26:03,75,-18,3889.0,1224
2022-09-19 11:26:04,34,-7,3888.75,1217
2022-09-19 11:26:05,18,2,3888.5,1219
2022-09-19 11:26:06,150,17,3888.5,1236
2022-09-19 11:26:07,128,-64,3888.25,1172
2022-09-19 11:26:08,70,13,3888.0,1185
2022-09-19 11:26:09,569,-271,3888.0,914
2022-09-19 11:26:10,16,-6,3888.25,908
2022-09-19 11:26:11,59,-2,3888.0,906
2022-09-19 11:26:12,105,-41,3888.0,865
2022-09-19 11:26:13,47,9,3887.5,874
2022-09-19 11:26:14,13,7,3888.0,881
2022-09-19 11:26:15,82,-1,3888.0,880
2022-09-19 11:26:16,131,42,3888.25,922
2022-09-19 11:26:17,131,17,3888.75,939
2022-09-19 11:26:18,108,-3,3888.5,936
2022-09-19 11:26:19,138,2,3888.5,938
2022-09-19 11:26:20,2,0,3888.25,938
2022-09-19 11:26:21,68,-11,3888.25,927
2022-09-19 11:26:22,2,-2,3888.0,925
2022-09-19 11:26:23,5,1,3888.25,926
2022-09-19 11:26:24,93,-30,3888.25,896
2022-09-19 11:26:25,46,-11,3888.0,885
2022-09-19 11:26:26,101,38,3888.0,923
2022-09-19 11:26:27,596,-351,3888.0,572
2022-09-19 11:26:28,41,15,3887.5,587
2022-09-19 11:26:29,13,1,3887.5,588
2022-09-19 11:26:30,86,-28,3887.5,560
2022-09-19 11:26:31,151,-11,3887.25,549
2022-09-19 11:26:32,20,5,3887.0,554
2022-09-19 11:26:33,78,4,3887.0,558
2022-09-19 11:26:34,77,-24,3887.25,534
2022-09-19 11:26:35,130,-3,3886.75,531
2022-09-19 11:26:36,54,15,3887.0,546
2022-09-19 11:26:37,241,-5,3887.5,541
2022-09-19 11:26:38,134,-1,3887.25,540
2022-09-19 11:26:39,40,5,3886.75,545
2022-09-19 11:26:40,21,10,3887.0,555
2022-09-19 11:26:41,80,-18,3886.75,537
2022-09-19 11:26:42,78,-9,3886.75,528
2022-09-19 11:26:43,103,16,3887.0,544
2022-09-19 11:26:44,110,18,3887.25,562
2022-09-19 11:26:45,66,18,3887.25,580
2022-09-19 11:26:46,32,8,3887.25,588
2022-09-19 11:26:47,92,38,3887.5,626
2022-09-19 11:26:48,115,-37,3887.5,589
2022-09-19 11:26:49,277,40,3887.75,629
2022-09-19 11:26:50,55,8,3887.5,637
2022-09-19 11:26:51,23,2,3887.75,639
2022-09-19 11:26:52,62,17,3887.75,656
2022-09-19 11:26:53,2,2,3887.75,658
2022-09-19 11:26:54,8,-2,3887.75,656
2022-09-19 11:26:55,39,16,3887.75,672
2022-09-19 11:26:56,49,-19,3887.75,653
2022-09-19 11:26:57,126,-38,3887.5,615
2022-09-19 11:26:58,10,5,3887.25,620
2022-09-19 11:26:59,81,2,3887.5,622
2022-09-19 11:27:00,342,-6,3887.25,616
2022-09-19 11:27:01,28,17,3887.0,633
2022-09-19 11:27:02,38,-5,3887.25,628
2022-09-19 11:27:03,40,-1,3887.25,627
2022-09-19 11:27:04,45,-11,3887.25,616
2022-09-19 11:27:05,49,22,3887.25,638
2022-09-19 11:27:06,80,-8,3887.25,630
2022-09-19 11:27:07,140,45,3887.5,675
2022-09-19 11:27:08,50,7,3887.25,682
2022-09-19 11:27:09,14,6,3887.5,688
