Date,BidAsk,Vol,Open,High,Low,Close
2022-09-19 11:27:32,23,64,3887.0,3887.0,3887.0,3887.0
2022-09-19 11:27:34,28,164,3887.25,3887.25,3887.25,3887.25
2022-09-19 11:27:36,-102,126,3887.25,3887.25,3886.75,3886.75
2022-09-19 11:27:38,-40,175,3886.5,3886.75,3886.5,3886.75
2022-09-19 11:27:40,-10,134,3886.5,3886.5,3886.25,3886.25
2022-09-19 11:27:42,-18,38,3886.25,3886.25,3886.25,3886.25
2022-09-19 11:27:44,-13,305,3886.25,3886.25,3886.0,3886.0
2022-09-19 11:27:46,10,116,3886.0,3886.25,3886.0,3886.25
2022-09-19 11:27:48,-19,41,3886.25,3886.25,3886.25,3886.25
2022-09-19 11:27:50,-1,102,3886.25,3886.25,3886.25,3886.25
2022-09-19 11:27:52,1,52,3886.0,3886.0,3886.0,3886.0
2022-09-19 11:27:54,-8,251,3886.0,3886.25,3886.0,3886.25
2022-09-19 11:27:56,-2,61,3886.25,3886.25,3886.25,3886.25
2022-09-19 11:27:58,12,18,3886.25,3886.25,3886.25,3886.25
2022-09-19 11:28:00,37,272,3886.25,3886.5,3886.25,3886.5
2022-09-19 11:28:02,-40,92,3886.5,3886.5,3886.0,3886.0
2022-09-19 11:28:04,-74,245,3886.0,3886.0,3885.5,3885.5
2022-09-19 11:28:06,-11,83,3885.75,3885.75,3885.75,3885.75
2022-09-19 11:28:08,-4,49,3885.5,3885.5,3885.5,3885.5
2022-09-19 11:28:10,-23,45,3885.25,3885.5,3885.25,3885.5
2022-09-19 11:28:12,4,53,3885.25,3885.5,3885.25,3885.5
2022-09-19 11:28:14,-20,63,3885.5,3885.5,3885.25,3885.25
2022-09-19 11:28:16,8,37,3885.5,3885.5,3885.5,3885.5
2022-09-19 11:28:18,3,144,3885.5,3885.5,3885.5,3885.5
2022-09-19 11:28:20,20,89,3885.75,3885.75,3885.75,3885.75
2022-09-19 11:28:22,-259,539,3885.75,3885.75,3885.5,3885.5
2022-09-19 11:28:24,49,210,3885.25,3885.75,3885.25,3885.75
2022-09-19 11:28:26,-1,96,3886.0,3886.0,3885.75,3885.75
2022-09-19 11:28:28,34,92,3886.0,3886.0,3886.0,3886.0
2022-09-19 11:28:30,50,153,3886.25,3886.25,3886.0,3886.0
2022-09-19 11:28:32,-44,165,3886.0,3886.0,3885.75,3885.75
2022-09-19 11:28:34,0,33,3885.75,3885.75,3885.75,3885.75
2022-09-19 11:28:36,28,79,3885.75,3885.75,3885.75,3885.75
2022-09-19 11:28:38,-7,116,3885.75,3885.75,3885.75,3885.75
2022-09-19 11:28:40,3,103,3885.75,3885.75,3885.75,3885.75
2022-09-19 11:28:42,1,168,3886.0,3886.0,3886.0,3886.0
2022-09-19 11:28:44,19,48,3885.75,3886.0,3885.75,3886.0
2022-09-19 11:28:46,-17,118,3886.0,3886.0,3885.5,3885.5
2022-09-19 11:28:48,16,68,3885.5,3885.75,3885.5,3885.75
2022-09-19 11:28:50,-50,116,3885.25,3885.5,3885.25,3885.5
2022-09-19 11:28:52,52,154,3886.0,3886.0,3886.0,3886.0
2022-09-19 11:28:54,-20,123,3886.0,3886.0,3885.5,3885.5
2022-09-19 11:28:56,-3,90,3885.25,3885.5,3885.25,3885.5
2022-09-19 11:28:58,3,82,3885.5,3885.5,3885.25,3885.25
2022-09-19 11:29:00,-34,273,3885.25,3885.25,3885.0,3885.0
2022-09-19 11:29:02,-11,307,3884.75,3884.75,3884.75,3884.75
2022-09-19 11:29:04,0,125,3884.75,3884.75,3884.75,3884.75
2022-09-19 11:29:06,41,179,3885.0,3885.25,3885.0,3885.25
2022-09-19 11:29:08,15,106,3885.25,3885.25,3885.25,3885.25
2022-09-19 11:29:10,-7,149,3885.0,3885.0,3884.75,3884.75
2022-09-19 11:29:12,0,6,3884.75,3884.75,3884.75,3884.75
2022-09-19 11:29:14,-35,152,3884.5,3884.5,3884.25,3884.25
2022-09-19 11:29:16,-15,101,3884.5,3884.5,3884.5,3884.5
2022-09-19 11:29:18,-25,185,3884.25,3884.25,3884.0,3884.0
2022-09-19 11:29:20,16,256,3884.0,3884.0,3884.0,3884.0
2022-09-19 11:29:22,20,213,3884.5,3884.5,3884.5,3884.5
2022-09-19 11:29:24,-57,316,3884.5,3884.5,3884.25,3884.25
2022-09-19 11:29:26,12,156,3884.5,3884.5,3884.5,3884.5
2022-09-19 11:29:28,24,68,3884.5,3884.5,3884.5,3884.5
2022-09-19 11:29:30,-13,117,3884.5,3884.5,3884.5,3884.5
2022-09-19 11:29:32,8,13,3884.25,3884.25,3884.25,3884.25
2022-09-19 11:29:34,-16,95,3884.0,3884.0,3884.0,3884.0
2022-09-19 11:29:36,12,110,3884.0,3884.0,3884.0,3884.0
2022-09-19 11:29:38,133,311,3884.5,3884.75,3884.5,3884.75
2022-09-19 11:29:40,34,175,3884.5,3884.5,3884.5,3884.5
2022-09-19 11:29:42,5,69,3884.75,3884.75,3884.5,3884.5
2022-09-19 11:29:44,66,241,3885.0,3885.0,3884.75,3884.75
2022-09-19 11:29:46,18,129,3884.75,3884.75,3884.75,3884.75
2022-09-19 11:29:48,-7,79,3884.75,3884.75,3884.75,3884.75
2022-09-19 11:29:50,-9,179,3884.75,3884.75,3884.75,3884.75
2022-09-19 11:29:52,-3,82,3885.0,3885.0,3885.0,3885.0
2022-09-19 11:29:54,-24,45,3885.0,3885.0,3884.75,3884.75
2022-09-19 11:29:56,-23,287,3884.5,3884.5,3884.25,3884.25
2022-09-19 11:29:58,-21,63,3884.0,3884.0,3884.0,3884.0
2022-09-19 11:30:00,-28,284,3883.75,3883.75,3883.75,3883.75
2022-09-19 11:30:02,19,177,3883.75,3883.75,3883.75,3883.75
2022-09-19 11:30:04,-10,98,3884.0,3884.0,3883.75,3883.75
2022-09-19 11:30:06,-123,441,3883.5,3883.5,3883.5,3883.5
2022-09-19 11:30:08,-11,94,3883.5,3883.5,3883.5,3883.5
2022-09-19 11:30:10,16,70,3883.5,3883.75,3883.5,3883.75
2022-09-19 11:30:12,-13,79,3884.0,3884.0,3883.75,3883.75
2022-09-19 11:30:14,21,157,3883.75,3883.75,3883.5,3883.5
2022-09-19 11:30:16,9,123,3883.5,3883.75,3883.5,3883.75
